Date,Price,Open,High,Low,Vol.,Change %
5/16/2023,27950,"28,200.00","28,250.00","27,950.00",3.04M,-0.53%
5/17/2023,27500,"28,000.00","28,100.00","27,500.00",5.24M,-1.61%
5/18/2023,27750,"27,700.00","27,900.00","27,500.00",4.64M,0.91%
5/19/2023,28000,"27,900.00","28,200.00","27,650.00",2.09M,0.90%
5/22/2023,27950,"28,000.00","28,200.00","27,950.00",3.07M,-0.18%
5/23/2023,27900,"28,100.00","28,100.00","27,700.00",4.05M,-0.18%
5/24/2023,27750,"28,000.00","28,000.00","27,600.00",3.82M,-0.54%
5/25/2023,27600,"27,650.00","27,800.00","27,550.00",3.10M,-0.54%
5/26/2023,27800,"27,600.00","27,800.00","27,500.00",1.78M,0.72%
5/29/2023,28000,"27,800.00","28,150.00","27,800.00",2.86M,0.72%
5/30/2023,28050,"28,100.00","28,150.00","27,900.00",2.95M,0.18%
5/31/2023,28000,"28,050.00","28,050.00","27,800.00",2.71M,-0.18%
6/1/2023,27950,"28,000.00","28,100.00","27,850.00",2.40M,-0.18%
6/2/2023,28650,"28,050.00","28,750.00","28,000.00",8.93M,2.50%
6/5/2023,28750,"28,900.00","29,050.00","28,650.00",4.45M,0.35%
6/6/2023,28700,"28,850.00","29,000.00","28,600.00",5.31M,-0.17%
6/7/2023,28900,"28,850.00","29,200.00","28,750.00",6.35M,0.70%
6/8/2023,28550,"28,900.00","29,000.00","28,550.00",5.17M,-1.21%
6/9/2023,28350,"28,550.00","28,650.00","28,100.00",6.11M,-0.70%
6/12/2023,28400,"28,400.00","28,450.00","27,850.00",5.63M,0.18%
6/13/2023,28300,"28,350.00","28,450.00","28,200.00",3.21M,-0.35%
6/14/2023,28700,"28,450.00","29,200.00","28,450.00",8.42M,1.41%
6/15/2023,29000,"28,700.00","29,350.00","28,700.00",7.18M,1.05%
6/16/2023,28500,"29,050.00","29,200.00","28,500.00",7.43M,-1.72%
6/19/2023,28600,"28,550.00","28,850.00","28,550.00",3.40M,0.35%
6/20/2023,29200,"28,650.00","29,200.00","28,550.00",2.78M,2.10%
6/21/2023,29150,"29,100.00","29,300.00","28,850.00",4.57M,-0.17%
6/22/2023,29450,"29,300.00","29,650.00","29,200.00",5.10M,1.03%
6/23/2023,29250,"29,500.00","29,550.00","29,150.00",4.98M,-0.68%
6/26/2023,29250,"29,050.00","29,450.00","28,900.00",6.46M,0.00%
6/27/2023,29350,"29,300.00","29,350.00","29,000.00",3.66M,0.34%
6/28/2023,30000,"29,400.00","30,200.00","29,350.00",8.63M,2.21%
6/29/2023,29900,"30,000.00","30,100.00","29,500.00",5.20M,-0.33%
6/30/2023,29500,"29,700.00","29,750.00","29,350.00",5.60M,-1.34%
7/3/2023,29250,"29,500.00","29,600.00","29,200.00",3.18M,-0.85%
7/4/2023,29450,"29,150.00","29,500.00","29,050.00",5.11M,0.68%
7/5/2023,29550,"29,550.00","29,700.00","29,350.00",3.60M,0.34%
7/6/2023,29350,"29,550.00","29,600.00","28,850.00",6.34M,-0.68%
7/7/2023,29600,"29,250.00","29,600.00","29,050.00",3.91M,0.85%
7/10/2023,29700,"29,750.00","29,800.00","29,500.00",6.96M,0.34%
7/11/2023,30300,"29,950.00","30,600.00","29,950.00",14.51M,2.02%
7/12/2023,30000,"30,300.00","30,400.00","29,800.00",6.31M,-0.99%
7/13/2023,30000,"30,200.00","30,200.00","29,850.00",5.30M,0.00%
7/14/2023,29900,"30,000.00","30,200.00","29,400.00",7.97M,-0.33%
7/17/2023,29700,"29,900.00","29,950.00","29,550.00",6.58M,-0.67%
7/18/2023,29850,"29,700.00","30,000.00","29,700.00",4.57M,0.51%
7/19/2023,29900,"30,000.00","30,050.00","29,500.00",6.74M,0.17%
7/20/2023,29650,"29,900.00","29,900.00","29,550.00",4.59M,-0.84%
7/21/2023,29700,"29,650.00","29,800.00","29,500.00",5.54M,0.17%
7/24/2023,29850,"29,900.00","30,100.00","29,750.00",5.16M,0.51%
7/25/2023,29900,"29,950.00","30,300.00","29,850.00",6.09M,0.17%
7/26/2023,29800,"29,950.00","30,050.00","29,700.00",5.54M,-0.33%
7/27/2023,29350,"29,850.00","29,900.00","29,300.00",7.92M,-1.51%
7/28/2023,29500,"29,400.00","29,500.00","29,300.00",5.22M,0.51%
7/31/2023,30000,"29,900.00","30,000.00","29,600.00",5.77M,1.69%
8/1/2023,30400,"30,200.00","30,800.00","30,100.00",14.24M,1.33%
8/2/2023,31050,"30,500.00","31,150.00","30,500.00",13.34M,2.14%
8/3/2023,30900,"30,950.00","31,100.00","30,700.00",8.08M,-0.48%
8/4/2023,31000,"31,000.00","31,000.00","30,650.00",7.56M,0.32%
8/7/2023,32600,"31,450.00","32,600.00","31,250.00",13.00M,5.16%
8/8/2023,32600,"32,850.00","32,850.00","32,300.00",8.76M,0.00%
8/9/2023,32500,"32,500.00","32,600.00","32,050.00",8.01M,-0.31%
8/10/2023,31650,"32,500.00","32,650.00","31,600.00",8.00M,-2.62%
8/11/2023,32100,"31,750.00","32,150.00","31,300.00",6.91M,1.42%
8/14/2023,32300,"32,100.00","32,400.00","31,700.00",6.37M,0.62%
8/15/2023,32400,"32,300.00","32,400.00","32,050.00",5.24M,0.31%
8/16/2023,32350,"32,200.00","32,700.00","31,900.00",6.37M,-0.15%
8/17/2023,32600,"32,400.00","32,900.00","32,250.00",9.76M,0.77%
8/18/2023,30700,"32,300.00","32,450.00","30,900.00",12.14M,-5.83%
8/21/2023,32000,"30,900.00","32,300.00","30,600.00",9.91M,4.23%
8/22/2023,31550,"32,000.00","32,050.00","30,900.00",5.80M,-1.41%
8/23/2023,31300,"31,650.00","31,750.00","31,050.00",4.38M,-0.79%
8/24/2023,31750,"31,500.00","31,900.00","31,100.00",5.04M,1.44%
8/25/2023,31150,"31,750.00","31,750.00","31,050.00",8.63M,-1.89%
8/28/2023,31150,"31,050.00","31,300.00","31,000.00",5.41M,0.00%
8/29/2023,31250,"31,400.00","31,800.00","31,250.00",3.73M,0.32%
8/30/2023,32100,"31,450.00","32,100.00","31,450.00",7.40M,2.72%
8/31/2023,32450,"32,150.00","32,600.00","32,150.00",5.27M,1.09%
9/5/2023,32650,"32,500.00","33,000.00","32,500.00",5.97M,0.62%
9/6/2023,32650,"32,700.00","32,750.00","32,250.00",4.46M,0.00%
9/7/2023,32650,"32,700.00","33,300.00","32,650.00",7.77M,0.00%
9/8/2023,32300,"32,700.00","32,700.00","32,300.00",3.67M,-1.07%
9/11/2023,31900,"32,500.00","32,750.00","31,800.00",7.49M,-1.24%
9/12/2023,32300,"32,000.00","32,300.00","31,750.00",3.93M,1.25%
9/13/2023,32550,"32,300.00","32,750.00","31,950.00",8.00M,0.77%
9/14/2023,33200,"32,750.00","33,650.00","32,750.00",14.13M,2.00%
9/15/2023,32750,"33,100.00","33,500.00","32,650.00",6.48M,-1.36%
9/18/2023,32050,"32,750.00","32,750.00","31,800.00",8.70M,-2.14%
9/19/2023,32100,"32,050.00","32,250.00","31,550.00",4.88M,0.16%
9/20/2023,32050,"32,100.00","32,350.00","31,750.00",6.67M,-0.16%
9/21/2023,31700,"32,100.00","32,150.00","31,700.00",6.00M,-1.09%
