Date,Price,Open,High,Low,Vol.,Change %
12/5/2017,88300,"94,363","94,363","85,074",217.14K,-6.43%
12/6/2017,87029,"88,496","88,496","85,074",280.63K,-1.44%
12/7/2017,88007,"87,323","88,105","87,029",57.50K,1.12%
12/8/2017,87323,"88,007","88,007","84,878",116.87K,-0.78%
12/11/2017,85074,"86,051","87,323","85,074",58.41K,-2.58%
12/12/2017,84585,"84,976","86,149","82,238",160.47K,-0.57%
12/13/2017,83607,"85,074","85,367","80,184",67.62K,-1.16%
12/14/2017,84585,"82,140","84,585","82,140",181.28K,1.17%
12/15/2017,86149,"84,585","86,931","84,585",68.16K,1.85%
12/18/2017,87909,"86,051","88,985","86,051",97.20K,2.04%
12/19/2017,88985,"87,909","89,963","87,812",284.35K,1.22%
12/20/2017,91038,"89,963","91,919","89,181",147.21K,2.31%
12/21/2017,94657,"91,136","97,590","91,136",157.79K,3.98%
12/22/2017,95341,"95,732","96,026","91,919",206.44K,0.72%
12/25/2017,95243,"93,385","95,341","92,016",50.78K,-0.10%
12/26/2017,97003,"94,559","97,297","94,363",76.48K,1.85%
12/27/2017,100719,"96,808","101,893","96,808",173.10K,3.83%
12/28/2017,107564,"101,893","109,520","100,719",166.11K,6.80%
12/29/2017,106097,"107,760","109,520","100,719",220.22K,-1.36%
1/2/2018,116365,"105,120","117,343","105,120",169.09K,9.68%
1/3/2018,111965,"116,365","125,166","111,476",361.44K,-3.78%
1/4/2018,116365,"115,289","116,365","108,542",189.52K,3.93%
1/5/2018,116365,"115,289","118,321","115,289",215.98K,0.00%
1/8/2018,114018,"112,454","116,365","112,454",107.48K,-2.02%
1/9/2018,109520,"113,040","114,018","107,564",361.59K,-3.94%
1/10/2018,104142,"107,564","109,031","100,719",392.09K,-4.91%
1/11/2018,107564,"104,142","109,520","101,697",233.91K,3.29%
1/12/2018,109422,"107,564","110,009","107,564",186.02K,1.73%
1/15/2018,106293,"108,542","108,542","103,653",77.34K,-2.86%
1/16/2018,104142,"104,337","105,120","104,044",124.44K,-2.02%
1/17/2018,103164,"103,653","105,511","102,675",252.21K,-0.94%
1/18/2018,102675,"102,968","102,968","99,839",516.01K,-0.47%
1/19/2018,102675,"102,968","105,315","100,719",305.60K,0.00%
1/22/2018,105609,"102,088","109,520","102,088",174.75K,2.86%
1/23/2018,111476,"105,609","115,387","105,609",619.85K,5.56%
1/24/2018,109324,"113,431","113,431","107,564",236.88K,-1.93%
1/25/2018,106684,"108,542","110,498","106,586",126.86K,-2.41%
1/26/2018,106000,"106,684","107,564","102,675",149.07K,-0.64%
1/29/2018,100719,"104,826","105,120","100,719",298.07K,-4.98%
1/30/2018,101893,"101,697","103,653","101,697",122.16K,1.17%
1/31/2018,97688,"102,675","103,164","97,688",174.39K,-4.13%
2/1/2018,94265,"99,741","99,839","92,505",209.84K,-3.50%
2/2/2018,96808,"94,559","97,786","94,363",201.82K,2.70%
2/5/2018,91919,"96,808","96,808","91,919",69.60K,-5.05%
2/6/2018,86051,"91,919","91,919","81,162",531.63K,-6.38%
2/7/2018,88985,"87,029","92,896","87,029",235.48K,3.41%
2/8/2018,90256,"89,963","90,354","88,985",135.10K,1.43%
2/9/2018,89865,"88,985","89,865","81,162",258.69K,-0.43%
2/12/2018,90941,"89,669","91,430","88,007",190.92K,1.20%
2/13/2018,89963,"89,963","90,452","89,767",320.83K,-1.08%
2/21/2018,90941,"92,896","94,852","89,963",177.82K,1.09%
2/22/2018,89963,"90,941","91,430","89,572",90.92K,-1.08%
2/23/2018,90158,"90,158","90,941","88,985",100.03K,0.22%
2/26/2018,90941,"90,941","92,896","88,985",121.60K,0.87%
2/27/2018,90941,"90,941","90,941","89,963",78.80K,0.00%
2/28/2018,97786,"90,941","97,786","90,354",315.01K,7.53%
3/1/2018,97395,"97,786","101,697","96,808",247.67K,-0.40%
