Date,Price,Open,High,Low,Vol.,Change %
6/6/2023,95100,"94,500.00","95,800.00","94,300.00",837.70K,1.17%
6/7/2023,94500,"95,200.00","95,500.00","93,800.00",706.70K,-0.63%
6/8/2023,93600,"95,000.00","95,200.00","93,300.00",632.00K,-0.95%
6/9/2023,93700,"93,600.00","94,100.00","93,200.00",288.80K,0.11%
6/12/2023,93900,"94,400.00","94,400.00","92,900.00",490.20K,0.21%
6/13/2023,94000,"94,300.00","94,400.00","93,600.00",582.10K,0.11%
6/14/2023,94600,"94,100.00","95,700.00","94,100.00",760.10K,0.64%
6/15/2023,96600,"94,900.00","97,800.00","94,700.00",1.30M,2.11%
6/16/2023,95500,"97,200.00","97,400.00","95,500.00",589.80K,-1.14%
6/19/2023,95200,"95,700.00","96,900.00","95,200.00",637.90K,-0.31%
6/20/2023,96500,"95,200.00","96,500.00","94,800.00",508.20K,1.37%
6/21/2023,95800,"96,500.00","96,500.00","95,300.00",483.50K,-0.73%
6/22/2023,95600,"95,800.00","96,500.00","95,500.00",812.80K,-0.21%
6/23/2023,95200,"96,300.00","96,300.00","95,000.00",628.30K,-0.42%
6/26/2023,96000,"95,200.00","96,300.00","95,100.00",942.40K,0.84%
6/27/2023,96300,"96,700.00","97,000.00","96,000.00",510.60K,0.31%
6/28/2023,95400,"96,900.00","96,900.00","95,400.00",762.50K,-0.93%
6/29/2023,94600,"95,500.00","95,800.00","94,600.00",710.10K,-0.84%
6/30/2023,93000,"94,600.00","95,000.00","93,000.00",681.40K,-1.69%
7/3/2023,94000,"93,800.00","94,500.00","93,600.00",380.90K,1.08%
7/4/2023,95100,"94,400.00","95,400.00","94,100.00",498.40K,1.17%
7/5/2023,94300,"95,300.00","95,300.00","94,300.00",410.40K,-0.84%
7/6/2023,95200,"95,000.00","96,500.00","94,700.00",1.37M,0.95%
7/7/2023,96000,"95,700.00","96,600.00","95,300.00",672.50K,0.84%
7/10/2023,97500,"96,500.00","97,600.00","96,400.00",1.13M,1.56%
7/11/2023,97200,"97,800.00","98,000.00","97,000.00",719.60K,-0.31%
7/12/2023,96500,"97,600.00","97,600.00","96,200.00",568.50K,-0.72%
7/13/2023,99300,"97,000.00","99,600.00","96,600.00",1.37M,2.90%
7/14/2023,99000,"99,500.00","100,500.00","98,500.00",695.20K,-0.30%
7/17/2023,99000,"99,100.00","99,200.00","98,100.00",514.10K,0.00%
7/18/2023,99800,"99,000.00","100,400.00","98,500.00",742.30K,0.81%
7/19/2023,98900,"100,300.00","100,300.00","98,900.00",526.00K,-0.90%
7/20/2023,98700,"98,700.00","99,200.00","97,500.00",562.60K,-0.20%
7/21/2023,99400,"98,700.00","99,400.00","98,100.00",532.60K,0.71%
7/24/2023,98500,"99,700.00","99,900.00","98,400.00",539.10K,-0.91%
7/25/2023,98800,"98,800.00","99,600.00","98,500.00",413.30K,0.30%
7/26/2023,98200,"98,800.00","98,800.00","98,200.00",390.20K,-0.61%
7/27/2023,98200,"98,500.00","98,800.00","98,100.00",468.20K,0.00%
7/28/2023,99500,"98,000.00","99,600.00","98,000.00",537.30K,1.32%
7/31/2023,101600,"100,100.00","102,600.00","100,100.00",1.19M,2.11%
8/1/2023,100700,"102,300.00","102,300.00","100,700.00",608.90K,-0.89%
8/2/2023,100400,"101,000.00","101,600.00","99,900.00",330.50K,-0.30%
8/3/2023,99600,"100,400.00","100,500.00","99,600.00",451.00K,-0.80%
8/4/2023,100300,"99,600.00","100,900.00","99,400.00",544.80K,0.70%
8/7/2023,100900,"101,300.00","101,300.00","99,900.00",351.20K,0.60%
8/8/2023,101200,"100,900.00","101,400.00","100,600.00",529.70K,0.30%
