Date,Price,Open,High,Low,Vol.,Change %
11/12/2015,3981,"4,007.40","4,020.60","3,941.30",9.93M,-0.66%
11/13/2015,3981,"3,981.00","3,994.20","3,954.50",9.23M,0.00%
11/16/2015,3914.8,"3,994.20","3,994.20","3,914.80",8.60M,-1.66%
11/17/2015,3994.2,"3,914.80","4,033.90","3,914.80",14.22M,2.03%
11/18/2015,3981,"4,007.40","4,020.60","3,967.70",4.21M,-0.33%
11/19/2015,3941.3,"3,981.00","3,981.00","3,941.30",3.08M,-1.00%
11/20/2015,3954.5,"3,928.10","3,981.00","3,914.80",5.74M,0.33%
11/23/2015,3994.2,"3,967.70","4,007.40","3,967.70",6.82M,1.00%
11/24/2015,3981,"3,994.20","4,020.60","3,981.00",7.75M,-0.33%
11/25/2015,4113.2,"3,981.00","4,113.20","3,954.50",15.50M,3.32%
11/26/2015,4192.6,"4,152.90","4,232.20","4,126.40",19.91M,1.93%
11/27/2015,4139.7,"4,205.80","4,245.50","4,139.70",23.92M,-1.26%
11/30/2015,4033.9,"4,100.00","4,100.00","4,020.60",8.10M,-2.56%
12/1/2015,4007.4,"4,047.10","4,060.30","4,007.40",7.36M,-0.66%
12/2/2015,4047.1,"4,007.40","4,060.30","4,007.40",9.48M,0.99%
12/3/2015,4047.1,"4,047.10","4,086.80","4,033.90",4.65M,0.00%
12/4/2015,4007.4,"4,047.10","4,047.10","3,981.00",5.77M,-0.98%
12/7/2015,3954.5,"3,981.00","4,007.40","3,941.30",4.88M,-1.32%
12/8/2015,4007.4,"3,928.10","4,020.60","3,914.80",5.49M,1.34%
12/9/2015,3941.3,"4,007.40","4,020.60","3,941.30",3.75M,-1.65%
12/10/2015,3888.4,"3,928.10","3,967.70","3,888.40",7.55M,-1.34%
12/11/2015,3941.3,"3,901.60","3,954.50","3,888.40",6.00M,1.36%
12/14/2015,4047.1,"4,100.00","4,100.00","4,047.10",11.15M,2.68%
12/15/2015,4047.1,"4,033.90","4,073.50","4,033.90",9.89M,0.00%
12/16/2015,4033.9,"4,060.30","4,060.30","4,033.90",5.33M,-0.33%
12/17/2015,4020.6,"4,033.90","4,047.10","4,007.40",4.55M,-0.33%
12/18/2015,4020.6,"4,020.60","4,060.30","3,994.20",67.27M,0.00%
12/21/2015,3967.7,"3,994.20","3,994.20","3,941.30",6.23M,-1.32%
12/22/2015,3928.1,"3,954.50","3,954.50","3,914.80",3.08M,-1.00%
12/23/2015,3901.6,"3,941.30","3,941.30","3,888.40",4.70M,-0.67%
12/24/2015,3901.6,"3,901.60","3,941.30","3,901.60",1.63M,0.00%
12/25/2015,3901.6,"3,901.60","3,928.10","3,888.40",2.85M,0.00%
12/28/2015,3822.3,"3,901.60","3,914.80","3,822.30",7.08M,-2.03%
12/29/2015,3822.3,"3,835.50","3,848.70","3,795.80",3.29M,0.00%
12/30/2015,3875.2,"3,861.90","3,901.60","3,835.50",4.61M,1.38%
12/31/2015,3861.9,"3,875.20","3,875.20","3,822.30",2.76M,-0.34%
1/4/2016,3809,"3,848.70","3,875.20","3,809.00",2.86M,-1.37%
1/5/2016,3769.3,"3,795.80","3,822.30","3,769.30",4.44M,-1.04%
1/6/2016,3835.5,"3,769.30","3,835.50","3,769.30",4.65M,1.76%
1/7/2016,3729.7,"3,782.60","3,795.80","3,716.40",7.28M,-2.76%
1/8/2016,3663.5,"3,663.50","3,716.40","3,637.10",6.10M,-1.77%
1/11/2016,3663.5,"3,690.00","3,690.00","3,650.30",3.45M,0.00%
1/12/2016,3703.2,"3,650.30","3,716.40","3,650.30",2.43M,1.08%
1/13/2016,3637.1,"3,716.40","3,716.40","3,637.10",4.84M,-1.78%
1/14/2016,3504.8,"3,623.90","3,623.90","3,491.60",10.45M,-3.64%
1/15/2016,3372.6,"3,504.80","3,518.10","3,346.10",15.53M,-3.77%
1/18/2016,3280,"3,187.40","3,293.20","3,161.00",20.47M,-2.75%
1/19/2016,3332.9,"3,293.20","3,372.60","3,280.00",17.42M,1.61%
1/20/2016,3332.9,"3,319.70","3,372.60","3,266.80",14.05M,0.00%
1/21/2016,3372.6,"3,280.00","3,372.60","3,280.00",14.25M,1.19%
1/22/2016,3385.8,"3,385.80","3,425.50","3,346.10",19.46M,0.39%
1/25/2016,3597.4,"3,438.70","3,610.60","3,438.70",8.75M,6.25%
