Date,Price,Open,High,Low,Vol.,Change %
8/24/2021,31182.3,"31,103.20","31,419.70","30,786.60",3.20M,0.25%
8/25/2021,31221.9,"31,261.50","31,301.00","30,865.70",1.39M,0.13%
8/26/2021,30549.2,"31,380.20","31,380.20","30,074.30",2.57M,-2.15%
8/27/2021,30628.3,"30,470.00","30,865.70","29,916.00",2.40M,0.26%
8/30/2021,31221.9,"30,865.70","31,261.50","30,707.50",1.77M,1.94%
8/31/2021,30826.2,"31,340.60","31,340.60","30,826.20",2.28M,-1.27%
9/1/2021,30865.7,"30,707.50","30,944.90","30,588.70",1.71M,0.13%
9/6/2021,30944.9,"30,905.30","31,261.50","30,826.20",1.72M,0.26%
9/7/2021,31419.7,"31,103.20","31,815.50","30,984.50",2.15M,1.53%
9/8/2021,31340.6,"31,815.50","31,973.70","31,261.50",1.79M,-0.25%
9/9/2021,31498.9,"31,340.60","31,498.90","31,301.00",1.06M,0.51%
9/10/2021,31380.2,"31,657.20","31,657.20","31,340.60",998.40K,-0.38%
9/13/2021,30984.5,"31,380.20","31,380.20","30,865.70",2.18M,-1.26%
9/14/2021,30628.3,"30,944.90","30,984.50","30,549.20",1.78M,-1.15%
9/15/2021,30707.5,"30,549.20","30,865.70","30,549.20",1.33M,0.26%
9/16/2021,31182.3,"30,944.90","31,261.50","30,905.30",1.84M,1.55%
9/17/2021,31657.2,"31,340.60","32,013.30","31,340.60",2.24M,1.52%
9/20/2021,31578,"31,696.70","31,894.60","31,578.00",2.46M,-0.25%
9/21/2021,31380.2,"31,261.50","31,498.90","31,024.00",1.92M,-0.63%
9/22/2021,31340.6,"31,340.60","31,578.00","30,944.90",1.59M,-0.13%
9/23/2021,31221.9,"31,498.90","31,578.00","31,221.90",1.36M,-0.38%
9/24/2021,31419.7,"31,261.50","31,498.90","31,221.90",1.21M,0.63%
9/27/2021,31182.3,"31,419.70","31,736.30","31,024.00",1.52M,-0.76%
9/28/2021,31736.3,"31,182.30","31,934.20","31,024.00",2.75M,1.78%
9/29/2021,31578,"31,696.70","31,696.70","31,103.20",1.49M,-0.50%
9/30/2021,31221.9,"31,538.50","31,657.20","31,142.70",1.38M,-1.13%
10/1/2021,30707.5,"31,103.20","31,221.90","30,707.50",2.09M,-1.65%
10/4/2021,30786.6,"30,747.00","31,340.60","30,470.00",1.33M,0.26%
10/5/2021,31103.2,"30,865.70","31,301.00","30,865.70",918.20K,1.03%
10/6/2021,31182.3,"31,261.50","31,657.20","31,103.20",1.02M,0.25%
10/7/2021,30984.5,"31,182.30","31,261.50","30,984.50",1.28M,-0.63%
10/8/2021,31024,"30,984.50","31,182.30","30,984.50",1.23M,0.13%
10/11/2021,31657.2,"31,340.60","31,657.20","31,182.30",2.21M,2.04%
10/12/2021,31855,"31,815.50","32,250.70","31,696.70",2.50M,0.62%
10/13/2021,31578,"31,894.60","32,013.30","31,340.60",1.79M,-0.87%
10/14/2021,31301,"31,578.00","31,617.60","31,301.00",1.33M,-0.88%
10/15/2021,31261.5,"31,301.00","31,538.50","31,261.50",1.39M,-0.13%
10/18/2021,31103.2,"31,261.50","31,696.70","30,865.70",2.26M,-0.51%
10/19/2021,31696.7,"31,103.20","32,092.50","30,865.70",2.78M,1.91%
10/20/2021,31459.3,"31,696.70","31,815.50","31,103.20",1.36M,-0.75%
10/21/2021,31261.5,"31,459.30","31,578.00","31,261.50",795.10K,-0.63%
10/22/2021,31103.2,"31,261.50","31,419.70","31,103.20",1.33M,-0.51%
10/25/2021,31024,"31,340.60","31,340.60","31,024.00",1.12M,-0.25%
10/26/2021,31024,"31,024.00","31,182.30","30,984.50",688.20K,0.00%
10/27/2021,31578,"31,063.60","31,617.60","31,063.60",1.78M,1.79%
10/28/2021,31538.5,"31,657.20","31,815.50","31,419.70",1.56M,-0.13%
10/29/2021,32844.3,"31,657.20","33,002.60","31,578.00",4.69M,4.14%
11/1/2021,33081.7,"33,240.00","33,319.20","32,923.50",4.14M,0.72%
11/2/2021,33200.5,"33,081.70","33,635.80","32,923.50",1.92M,0.36%
11/3/2021,34071,"33,477.50","34,902.00","33,240.00",7.05M,2.62%
11/4/2021,34822.9,"34,150.20","35,020.80","33,794.00",5.51M,2.21%
11/5/2021,34506.3,"34,822.90","35,139.50","34,229.30",2.44M,-0.91%
11/8/2021,34743.8,"34,506.30","35,139.50","34,150.20",3.38M,0.69%
11/9/2021,34031.5,"34,822.90","34,941.60","34,031.50",3.20M,-2.05%
11/10/2021,34031.5,"34,110.60","34,427.20","33,517.00",2.69M,0.00%
11/11/2021,33873.2,"34,348.00","34,427.20","33,398.30",3.07M,-0.47%
11/12/2021,34189.8,"33,517.00","34,268.90","33,517.00",2.36M,0.93%
11/15/2021,33873.2,"34,308.50","34,427.20","33,240.00",1.92M,-0.93%
11/16/2021,33873.2,"33,794.00","34,110.60","33,596.20",1.59M,0.00%
11/17/2021,34506.3,"33,754.50","34,664.60","33,596.20",3.07M,1.87%
11/18/2021,35218.6,"34,822.90","35,535.20","34,348.00",4.42M,2.06%
11/19/2021,35139.5,"35,258.20","36,445.30","33,240.00",5.10M,-0.22%
11/22/2021,36049.6,"35,139.50","36,564.00","34,822.90",6.22M,2.59%
11/23/2021,35376.9,"36,010.00","36,010.00","34,981.20",2.26M,-1.87%
11/24/2021,36445.3,"35,574.80","36,484.90","35,297.80",5.19M,3.02%
11/25/2021,35891.3,"36,722.30","36,722.30","35,851.80",3.38M,-1.52%
11/26/2021,35970.5,"36,484.90","36,564.00","34,822.90",5.20M,0.22%
11/29/2021,35218.6,"35,218.60","35,614.30","34,902.00",4.10M,-2.09%
11/30/2021,35139.5,"35,535.20","36,128.80","34,506.30",3.20M,-0.22%
12/1/2021,35060.3,"35,139.50","35,376.90","34,585.50",2.21M,-0.23%
12/2/2021,34981.2,"35,020.80","35,930.90","34,822.90",1.72M,-0.23%
12/3/2021,33240,"35,218.60","35,218.60","33,240.00",2.77M,-4.98%
12/6/2021,33200.5,"34,031.50","34,031.50","32,963.00",3.59M,-0.12%
12/7/2021,34506.3,"33,279.60","34,625.00","33,279.60",2.08M,3.93%
12/8/2021,34822.9,"34,585.50","35,060.30","34,387.60",1.44M,0.92%
12/9/2021,34822.9,"34,783.30","34,941.60","34,466.80",1.23M,0.00%
12/10/2021,35297.8,"35,060.30","35,772.60","35,060.30",2.60M,1.36%
12/13/2021,36010,"36,010.00","36,247.50","35,693.50",3.12M,2.02%
12/14/2021,35851.8,"36,168.30","36,168.30","35,772.60",2.15M,-0.44%
12/15/2021,35535.2,"35,772.60","36,010.00","35,416.50",1.79M,-0.88%
12/16/2021,35535.2,"35,614.30","35,614.30","34,822.90",2.11M,0.00%
12/17/2021,35535.2,"35,535.20","36,010.00","34,902.00",2.33M,0.00%
12/20/2021,35297.8,"35,456.00","35,574.80","35,218.60",1.55M,-0.67%
12/21/2021,34664.6,"35,218.60","35,337.30","34,664.60",3.51M,-1.79%
12/22/2021,34268.9,"34,822.90","35,020.80","33,991.90",3.56M,-1.14%
12/23/2021,34500,"34,800.00","34,900.00","33,700.00",2.32M,0.67%
12/24/2021,35000,"34,500.00","35,400.00","34,500.00",1.53M,1.45%
12/27/2021,35300,"35,200.00","35,500.00","35,000.00",1.20M,0.86%
12/28/2021,35200,"35,500.00","35,500.00","34,900.00",1.36M,-0.28%
12/29/2021,35200,"35,550.00","35,550.00","35,100.00",1.58M,0.00%
12/30/2021,35400,"35,400.00","35,700.00","35,200.00",987.00K,0.57%
12/31/2021,37100,"35,600.00","37,700.00","35,500.00",4.86M,4.80%
1/4/2022,37400,"37,600.00","38,000.00","37,250.00",1.77M,0.81%
1/5/2022,37050,"37,900.00","37,900.00","36,900.00",1.92M,-0.94%
1/6/2022,38000,"36,500.00","38,800.00","36,250.00",6.00M,2.56%
1/7/2022,39200,"38,650.00","39,450.00","37,650.00",4.37M,3.16%
1/10/2022,38850,"39,200.00","40,300.00","38,800.00",3.18M,-0.89%
1/11/2022,39400,"38,800.00","39,900.00","38,300.00",4.28M,1.42%
1/12/2022,42150,"39,400.00","42,150.00","39,400.00",8.03M,6.98%
1/13/2022,44000,"42,500.00","45,100.00","42,500.00",9.66M,4.39%
1/14/2022,44250,"43,300.00","45,100.00","43,300.00",3.27M,0.57%
1/17/2022,43650,"44,000.00","47,000.00","43,600.00",7.74M,-1.36%
1/18/2022,44900,"43,400.00","45,450.00","43,400.00",4.85M,2.86%
1/19/2022,43650,"45,050.00","45,800.00","43,550.00",2.97M,-2.78%
1/20/2022,46700,"43,100.00","46,700.00","42,250.00",5.64M,6.99%
1/21/2022,47350,"47,050.00","48,800.00","46,500.00",4.57M,1.39%
1/24/2022,46900,"46,900.00","48,500.00","46,850.00",4.17M,-0.95%
1/25/2022,49000,"46,300.00","49,000.00","45,900.00",4.70M,4.48%
1/26/2022,48100,"49,500.00","49,950.00","48,100.00",4.05M,-1.84%
1/27/2022,47600,"48,000.00","48,500.00","47,400.00",1.92M,-1.04%
1/28/2022,47950,"47,600.00","49,000.00","47,300.00",2.96M,0.74%
2/7/2022,47400,"48,400.00","48,600.00","47,200.00",3.48M,-1.15%
2/8/2022,47350,"47,400.00","48,400.00","46,500.00",2.67M,-0.11%
2/9/2022,48400,"47,300.00","48,900.00","47,000.00",4.56M,2.22%
2/10/2022,48400,"48,600.00","48,900.00","48,000.00",2.74M,0.00%
2/11/2022,47900,"48,200.00","48,500.00","47,800.00",1.72M,-1.03%
2/14/2022,44750,"47,200.00","47,600.00","44,750.00",7.13M,-6.58%
2/15/2022,46200,"44,850.00","46,300.00","44,400.00",3.69M,3.24%
2/16/2022,45150,"46,100.00","46,100.00","44,700.00",2.80M,-2.27%
2/17/2022,46000,"45,700.00","46,000.00","44,700.00",1.79M,1.88%
2/18/2022,44700,"45,450.00","46,050.00","44,700.00",3.00M,-2.83%
2/21/2022,45250,"44,800.00","45,450.00","43,700.00",2.96M,1.23%
2/22/2022,46000,"44,900.00","46,000.00","44,700.00",2.29M,1.66%
2/23/2022,45600,"46,500.00","46,900.00","45,500.00",2.95M,-0.87%
2/24/2022,44600,"45,300.00","45,550.00","43,600.00",3.39M,-2.19%
2/25/2022,44550,"44,600.00","45,600.00","44,500.00",2.35M,-0.11%
2/28/2022,43700,"44,300.00","44,550.00","43,700.00",2.70M,-1.91%
3/1/2022,44100,"43,750.00","45,000.00","43,600.00",2.40M,0.92%
3/2/2022,42450,"43,700.00","44,000.00","42,350.00",3.09M,-3.74%
3/3/2022,42800,"42,350.00","43,200.00","42,000.00",2.47M,0.82%
3/4/2022,43300,"42,800.00","43,500.00","42,500.00",1.66M,1.17%
3/7/2022,42250,"42,800.00","42,800.00","42,150.00",2.27M,-2.42%
3/8/2022,41600,"41,800.00","42,550.00","41,400.00",2.59M,-1.54%
3/9/2022,40500,"41,600.00","41,900.00","40,500.00",1.97M,-2.64%
3/10/2022,40950,"41,500.00","42,000.00","40,950.00",1.56M,1.11%
3/11/2022,41850,"40,950.00","41,850.00","40,950.00",1.48M,2.20%
3/14/2022,41300,"41,850.00","42,200.00","41,300.00",1.34M,-1.31%
3/15/2022,42100,"41,300.00","42,200.00","41,000.00",1.52M,1.94%
3/16/2022,41600,"42,300.00","42,300.00","41,500.00",1.33M,-1.19%
3/17/2022,43500,"42,200.00","44,250.00","41,000.00",5.82M,4.57%
3/18/2022,43900,"43,700.00","44,600.00","43,500.00",2.79M,0.92%
3/21/2022,43800,"43,900.00","44,100.00","43,300.00",1.28M,-0.23%
3/22/2022,43500,"43,800.00","43,950.00","43,200.00",2.83M,-0.68%
3/23/2022,43400,"43,450.00","44,400.00","43,150.00",2.00M,-0.23%
3/24/2022,43100,"43,400.00","43,450.00","43,000.00",1.29M,-0.69%
3/25/2022,43450,"43,150.00","43,850.00","42,600.00",1.97M,0.81%
3/28/2022,41600,"43,000.00","43,450.00","41,450.00",3.98M,-4.26%
3/29/2022,42400,"41,700.00","42,500.00","41,500.00",1.73M,1.92%
3/30/2022,43550,"42,100.00","45,000.00","41,700.00",3.51M,2.71%
3/31/2022,43500,"43,750.00","43,950.00","43,400.00",1.44M,-0.11%
4/1/2022,44350,"43,500.00","44,500.00","43,400.00",3.17M,1.95%
4/4/2022,44250,"44,950.00","44,950.00","44,250.00",2.08M,-0.23%
4/5/2022,43300,"43,500.00","43,800.00","43,150.00",2.91M,-2.15%
4/6/2022,43500,"43,000.00","43,800.00","42,650.00",3.24M,0.46%
4/7/2022,43050,"43,500.00","44,350.00","43,050.00",3.15M,-1.03%
4/8/2022,41900,"43,000.00","43,200.00","41,800.00",3.15M,-2.67%
4/12/2022,40450,"42,300.00","42,300.00","40,450.00",3.19M,-3.46%
4/13/2022,40900,"40,500.00","41,400.00","40,100.00",2.00M,1.11%
4/14/2022,40500,"41,400.00","41,400.00","40,500.00",1.89M,-0.98%
4/15/2022,39300,"40,600.00","41,200.00","39,000.00",2.51M,-2.96%
4/18/2022,37950,"39,550.00","39,700.00","37,800.00",2.82M,-3.44%
4/19/2022,37950,"38,350.00","39,200.00","37,500.00",2.32M,0.00%
4/20/2022,37950,"37,950.00","38,800.00","37,850.00",1.46M,0.00%
4/21/2022,38500,"37,900.00","38,750.00","37,650.00",2.09M,1.45%
4/22/2022,38500,"38,600.00","39,100.00","38,000.00",2.63M,0.00%
